   130 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   120 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   110 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   100 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    90 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    80 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    70 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    60 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    50 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    40 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    30 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    20 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    10 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0    0.0  282.4   36.5   958.1   16.1   69.7                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     5    40     0     0    56     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     0     0     0  5105  5505  5101    29   115  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8    92    95    94     0    61 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   130 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   120 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   110 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   100 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    90 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    80 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    70 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    60 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    50 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    40 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    30 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    20 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    10 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0    0.0  282.6   36.5   958.1   16.4   70.0                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     5    50     0     0     9     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     1     0     0  5104  5704  4901    29   115  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8    92    95    94     0    57 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   130 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   120 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   110 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   100 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    90 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    80 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    70 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    60 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    50 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    40 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    30 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    20 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    10 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0    0.0  282.5   36.7   958.2   17.0   68.3                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     6     0     0     0   362     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     1     0     0  5204  5905  5202    29   115  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8    94    94    95     0    59 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   130 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   120 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   110 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   100 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    90 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    80 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    70 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    60 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    50 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    40 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    30 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    20 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    10 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0    0.0  282.5   37.1   958.3   18.9   65.4                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     6    10   229     0   583     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     0     2     0     0  5503  5605  5101    29    91  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     9     9     8    94    93    95     0    58 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   130 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   120 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   110 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   100 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    90 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    80 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    70 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    60 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    50 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    40 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    30 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    20 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
    10 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0    0.0  282.1   37.9   958.4   22.4   60.6                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     6    20   467    89   963     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     1     0     0  5403  5506  5503    29    91  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     9     9     8    93   103    95     0    60 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
   130   653    27   204    -7     1    25    60     8 -9999     0
   120   443    50   110    -8     1    17    35     9 -9999     0
   110   293    72    99   -13     1     7     8     5    11     0
   100   220    99    94   -11     1    11   -27     6    11     0
    90   179   107    92   -10     1    10   -37     2    10     0
    80   163    82    95   -10     1    11   -56     2     9     0
    70   159    47   109   -10     1    16   -42     0     9     0
    60   169    17   179   -11     1    10   -21     1    10     0
    50   195    37   224   -10     3     9     6     2     7     0
    40   253    53   225    -5     9    10    18     6    12     0
    30   216    64   235    -4    13     6    23     5    17 -9999
    20   159    83   252    -2    15     1    37     3     7 -9999
    10   104   106   254     1    16     1    50     2     7 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0    0.0  282.1   39.0   958.5   23.9   57.0                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     6    30   156    77   920     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     1     0     0  5602  5604  5303    29    91  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     9     9     8    94   103    95     0    57 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140   600    48   318    -5     1     4    13     1    50 -9999
   130   448    76   333    -6     1    14    33     9    -8 -9999
   120   317    68    18    -7     1    14    14     2   -16 -9999
   110   210    82    34    -5     1     7    16     9   -36 -9999
   100   184    70    43   -12     1     3   -19     6   -29 -9999
    90   187    40    50   -15     1     6   -30     4   -29 -9999
    80   221    15   344   -15     1     9   -25     2   -15 -9999
    70   382    74   323   -14     1     6    -4     1    -1 -9999
    60   499    72   245   -11     1     3    17     2   -36 -9999
    50   566   111   248    -6     1     2    38     3    17 -9999
    40   550    83   247     0     1     5    58     9    13 -9999
    30   423    44   243     7     9     7    20     4     9 -9999
    20   327    34   251    16    16     4    22     0     4 -9999
    10   309    11    82    29    22     4    -6     0     0 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0    0.0  282.2   39.8   958.7   25.6   52.3                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     6    40   324    20  1060     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     0     0  5602  5705  5202    29    85  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     9     8    94    93    95     0    57 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140   890    76   206   -17     1    28    76     4    50 -9999
   130   761    79   181   -16     1    14    62     5    13 -9999
   120   612    21   172   -14     2    14    23     5    29 -9999
   110   514    42    10   -10     3     7     6     1    43 -9999
   100   362    50    25   -11     2     9    -1     2     7 -9999
    90   267    43    53   -10     1    10    -9     1   -29 -9999
    80   228    43    62    -7     1    14   -17     1   -15 -9999
    70   200    77    18    -6     1     2   -20     1    -1 -9999
    60   174    55    21    -6     1     2   -16     3   -36 -9999
    50   145    33   137    -6     1     0   -12     2   -23 -9999
    40   102    51   153    -8     1     4    -8     4    28 -9999
    30    74    43   152   -10     1     7    -9     4    19 -9999
    20    83    47   162   -12     8     4    -3     2    20 -9999
    10   140    72   167   -11    26     3    -3     0    34 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0    0.0  281.8   40.8   958.7   26.8   50.9                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     6    50   315    43  1489     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     0     0     0  5502  5606  5102    29    85  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     9     8    94    94    95     0    58 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140   724    47   208   -12     1    22    47     1    50 -9999
   130   581    28   339   -10     1    10    31     3    13 -9999
   120   466    40   301    -8     1    10    16     2    29     2
   110   416    39   226    -5     1     5     0     5   -15     2
   100   361    34   266    -5     1    12    16     5   -13     2
    90   315    57   284    -6     1    22    14     3    19     2
    80   280    79   274    -8     1    11    16     3   -15     2
    70   286   103   305   -11     1     4    38     0    -1     2
    60   281    88   295   -12     1     1    37     0   -36     2
    50   271    73   280   -13     1     7    35     3   -23     3
    40   262    30   254   -12     2     3    32     5    -6     1
    30   216    29   155   -14    13    10    -3     4     9     4
    20   204    50   150   -11    23     8    -5     1    20     6
    10   247    89   136    -2    32     4   -26     1    34 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0    0.0  281.8   41.7   959.0   26.4   51.0                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     7     0   182   145  1455     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     0     0     0  5303  5204  5100    29    85  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     9     8    94    95    96     0    55 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140   563    58   243   -17     1     9    60     1    50 -9999
   130   428    33   244   -15     1    13    38     2    13 -9999
   120   322    26   233   -15     1     7    29     7    10 -9999
   110   284    61   306   -17     1     4    13     5     5 -9999
   100   424    63   292   -18     1     2    10     2     7 -9999
    90   541    58   249   -18     1     6    25     2   -29 -9999
    80   632    66   227   -18     1     9    27     4    -4 -9999
    70   768    40   268   -17     1    16    28     6    24 -9999
    60   859    17   276   -15     1    11    20     3    -3 -9999
    50   893     7    10   -13     3     1     6    12    -2 -9999
    40   826    21    82    -9    11     3    -5    10    -4 -9999
    30   607    39    95    -4    20     4   -16     8     4 -9999
    20   442    50    97     2    27     7   -23     7     5 -9999
    10   392    65   107    12    32     2   -28     2    13 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0    0.0  281.9   42.2   959.0   24.6   56.6                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     7    10   238   113  1441     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     1     0     0  5104  5205  5403    29    92  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8   104    95    96     0    59 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140   745    82   263   -12     1     5    93     2    50 -9999
   130   612    51   250   -13     1    16    71     5    13 -9999
   120   456    34   161   -14     1    21    42     4    -4 -9999
   110   292    53   174   -11     1     9    26    10     3 -9999
   100   266    99   172   -12     1     5    -8     6    17 -9999
    90   350    99   167   -11     1     2     3     4    28 -9999
    80   520    37   148   -10     1     3    -2     6    63 -9999
    70   560     9    96    -8     1     2    -8     7    21 -9999
    60   533    19    33    -6     1     8    -4     6     0 -9999
    50   459    11    60    -5     1    10    -6     7   -10 -9999
    40   345    13    31    -4     2    10    -4    12     0 -9999
    30   231    18    28    -4     8     9    -3     9   -11 -9999
    20   194    17    82     0    17     7   -11     6     1 -9999
    10   264    17   338     9    28     3     2     8    -8 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0    0.0  282.0   42.2   959.2   23.2   59.6                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     7    20   192    65  1173     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     0     0  5104  5404  5201    29    92  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8   103    93    95     0    55 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140   375    72   255   -13     2    13    30     1 -9999 -9999
   130   370    61   254   -13     5     7    33     2 -9999 -9999
   120   364    51   253   -12     8     5    35     2     4 -9999
   110   320    32   251   -10     4     6    30     1     3 -9999
   100   324     9   199   -11     2    11    23     1     4 -9999
    90   344    12   127   -12     1     3    12     3     3 -9999
    80   372     5   199   -14     1     4    -7     0     5 -9999
    70   352    20   140   -15     2     3     2     5     1 -9999
    60   320    16    42   -16     3     6    -6     2     9 -9999
    50   280    21   119   -16     5    10    -7     6    -8 -9999
    40   232    23   177   -14    11     5    -9     8    11 -9999
    30   159    40   215   -15    12     2    12     3    12 -9999
    20   150    48   217   -11    16     3    15     4    21 -9999
    10   244    40   268    -2    28     0    19     4    -2 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0    0.0  281.9   42.2   959.1   22.6   62.0                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     7    30   189   173  1408     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     0     0  5303  5802  5101    29    92  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8   103    93    95     0    56 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140   436    90   293    -7    12     5    91     2    50   104
   130   460    86   249    -8    14    10    77     6    13   144
   120   485    87   254    -8    17     6    35     2   -32   139
   110   499    59   264    -9    18     5    40     7    11    19
   100   462    36   298   -11    17     7    41     8     6     4
    90   410    37   339   -13    14     4    22    10    -3     3
    80   356    34   348   -14     9     9     6    11   -16     2
    70   380    27   285   -14     6     7    -2    10   -19     1
    60   369    36   307   -15     8     3    14     3    -3    13
    50   353    39   323   -15    11     6    13     5   -13    24
    40   380    54    13   -11     6     8     7     8   -18     0
    30   284    88    36    -9     9    11   -24     5   -29 -9999
    20   237   107    46    -8    17     4   -39     4   -30 -9999
    10   297   122    50    -8    29    10   -49     2   -31 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0   -0.1  281.7   42.3   959.3   23.5   60.1                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     7    40   423   100  1355     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     1     1     0  5702  5205  5102    29   153  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8    93    93    95     0    56 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140   327    70   199   -18    13     4    15     0    32 -9999
   130   317    82   184   -16     6     2    12     2    36 -9999
   120   338    54   236   -14     1     3    18     3    29 -9999
   110   419    58   303   -14     1     6     6     0    43 -9999
   100   508    45   339   -13     1     1    26     3     7 -9999
    90   635    39    33   -13     1     8    19     0   -29 -9999
    80   790    47    50   -15     1     9    -8     2   -15 -9999
    70   782    43    59   -16     1    22   -20     6   -14 -9999
    60   725    49    70   -19     4    28   -19    10    -8 -9999
    50   620    60    70   -21    10    28   -23     8    -4 -9999
    40   442    71    63   -21    18    25   -29     8    -7 -9999
    30   295    98    63   -21    24    17   -33     7   -14 -9999
    20   227   144    69   -20    29     9   -66     3   -16 -9999
    10   259   154    70   -19    31     4   -72     3   -15 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0    0.0  281.4   42.9   959.3   23.6   61.4                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     7    50   541   107  1541     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     0     1     0     0  5402  5104  5503    29   153  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8    95    93    96     0    57 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140   329    84   227   -18     1     9    76     3    50 -9999
   130   325    32   258   -16     1     8    71     2    13 -9999
   120   330    64   155   -14     1     6    38     3    29 -9999
   110   331    96   161   -12     1     3    16     1    -3 -9999
   100   447   105   156   -13     1     3   -15     5    34 -9999
    90   612    78   145   -14     2    10    -8     4    50 -9999
    80   802    25   106   -14     3    14   -19     2    46 -9999
    70   824    41    16   -12     8    40   -12     4    10 -9999
    60   755    19     5   -10    12    42    -8     5   -22 -9999
    50   634    13    64    -6    15    29    -1     3    -8 -9999
    40   503    12   127     1    19    23    -8     8     1 -9999
    30   348     0   217     3    22    12    -1     8     7 -9999
    20   265    29   348     3    25     8     0     0   -13 -9999
    10   292    45   344     2    28     4     3     1   -21 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0   -0.1  281.6   43.4   959.3   24.0   61.2                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     8     0   264   118  1341     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     0     1     0     0  5502  5404  6301    29   153  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8    95    94    94     0    62 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140   301    81   211   -17     1     7    22     0    21     0
   130   249    98   207   -18     1     6    21     2    13     0
   120   223    54   236   -19     1    11    24     3    29     0
   110   248    57   304   -18     1     8    27     3    43     0
   100   313    55   315   -19     5     5    23     0     7     0
    90   406    28   310   -20     8     7    18     1   -29     0
    80   528     5   289   -20    10     9    14     2   -15     0
    70   683     9   276   -20     9    17     1     1    -1     0
    60   708    12   307   -19    10    20     4     4     0     1
    50   652    21   307   -18    12    28     4    10    -4     3
    40   554    39   316   -16    13    26     9    12    -9     2
    30   350    58   326   -11    19    18    13     8   -21     4
    20   213    68   334    -6    25    10    12     9   -34     5
    10   202    42   346    -3    31     5     2     5   -20 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0   -0.1  281.6   44.0   959.4   24.5   60.4                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     8    10    34    56   252     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     1     0     0     0  5603  5105  5601    29   132  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8    95    94    95     0    56 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140   320    58    22    -4     1     2   -11     2   -20 -9999
   130   150    60    21    -5     1     4   -12     2   -22 -9999
   120   143    54    23    -9     2     7   -13     0   -24 -9999
   110   103    66    23   -18     4     3   -15     2   -26 -9999
   100    93    51    22   -19     4     2   -12     2   -22 -9999
    90   124    24    23   -18     7     6   -17     3   -29 -9999
    80   189     5   145   -16    12     3    -8     2   -15 -9999
    70   197    30   184   -17     4     4    -2     4    -1 -9999
    60   253    38   199   -16     6     0     3     4    15 -9999
    50   304    43   211   -14    10     3     9     3    17 -9999
    40   270    44   227   -15     9     4    14     6    15 -9999
    30   210    47   241   -11    15     3    20     4    10 -9999
    20   221    51   250    -6    21     7    21     3     4 -9999
    10   339    78   254     2    26     2    37     3     5 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0   -0.1  281.5   44.6   959.4   25.3   55.4                    

   BL# MONTH   DAY  YEAR  HOUR   MIN  VAL1  VAL2  VAL3  VAL4
   573     5    18  2017     8    20   238   145   618     0

  SPU1  SPU2  SPU3  SPU4 NOIS1 NOIS2 NOIS3 NOIS4 FEMAX SOFTW
     2     0     1     0  5402  5905  5500    29   132  9063

  FE11  FE12  FE21  FE22  SNR1  SNR2  SNR3  SNR4 CHECK   JAM
     8     8     8     8    95    92    94     0    56 10100

   ALT    CT SPEED   DIR     W    SW    SU    SV  U'V'  U'W'  ETAM

   140  1365   120   166   -15     1     3    -5     3    56 -9999
   130   787   105   173   -15     1     3    -2     0    53 -9999
   120   297   147   159   -15     1     6    -8     3    59 -9999
   110   359   149   159   -13     1     6     3     4    47 -9999
   100   349   143   161   -13     1    12   -19     4    72 -9999
    90   333   123   163   -11     4     9   -16    11    69 -9999
    80   318    85   162    -6     9    13   -11     3    66 -9999
    70   321    44   147    -3    15     9    -7     6    46 -9999
    60   306    12   203    -1    17    11   -11     7    19 -9999
    50   281    13   343     0    17    20     6     7     2 -9999
    40   255    31   324     3    17    15    -1     9   -11 -9999
    30   198    45   318     4    17     7    16    12   -17 -9999
    20   155    47   344     6    19     9     6     2   -20 -9999
    10   141    70     8     9    21     2    -9     2   -32 -9999
$

   GPS LAT  GPS LONG   ROLL  PITCH AZIMUT   T IN  PmBARS  T OUT    RH%
   37.1968  -80.5777    0.0   -0.1  281.2   45.3   959.4   25.9   57.1                    

